OBJECTID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Id,Id2,Geography,"Total; Est",Households,"Total; E_1",Househol_1,"Total; E_2",Househol_2,"Total; E_3",Househol_3,Househol_4,Id_2,Id2_2,Geography_,"Total; E_4","Total; E_5","Total; E_6","Total; E_7","Total; E_8","Total; E_9","Total; E10","Total; E11","Total; E12","Total; E13","Total; E14","Total; E15","Total; E16","Total; E17","Total; E18","Total; E19","Total; E20","Total; E21","Total; E22","Total; E23","Total; E24","Total; E25","Total; E26","Total; E27","Total; E28","Total; E29",_count,_sum,_mean
822.00000,17031760802,Census Tract 7608.02,6189567.00000,24085.00000,+41.9561257,-87.8426260,1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois",1073,75,0,119,1073,75,49.2,7,,1400000US17031760802,17031760802,"Census Tract 7608.02, Cook County, Illinois",2379,235,1097,152,1282,151,0.8,1.5,0.8,1.6,0.7,1.3,6.7,4,7.3,4.2,6.2,3.9,0.5,0.8,0,2.9,0.9,1.5,6,3.6,125611.000000000000000,12518.432689998373462,0.099660321866703
823.00000,17031760803,Census Tract 7608.03,760718.00000,0.00000,+41.9753473,-87.8441529,1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois",2745,127,59,66,2686,141,26.9,6.7,18.6,1400000US17031760803,17031760803,"Census Tract 7608.03, Cook County, Illinois",6203,689,3420,466,2783,397,10.2,2.8,7.9,2.7,13,5.2,3.9,1.8,3.5,2.3,4.4,3.3,3,2.2,3.6,3.5,2.2,2.2,1.7,1.2,15912.000000000000000,1485.625695439716083,0.093365114092491
834.00000,17031770902,Census Tract 7709.02,1164799.00000,0.00000,+41.9700657,-87.8361840,1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois",1696,108,93,111,1603,152,59,9.9,69.9,1400000US17031770902,17031770902,"Census Tract 7709.02, Cook County, Illinois",3537,382,1610,205,1927,285,2.8,2.2,2.2,2.5,3.3,3.7,2.3,1.7,2,2.2,2.4,2.7,4.5,2.1,5.5,4,3.6,1.9,2.5,1.6,45616.000000000000000,18118.214604567092465,0.397189902765852
633.00000,17031491400,Census Tract 4914,829869.00000,0.00000,+41.6891232,-87.6168215,1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",1110,125,476,113,634,121,30.8,7.9,25.6,1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",3423,502,1432,232,1991,393,9,3,11.2,4,7.5,4.3,8.2,3.9,7.2,4.6,9,4.3,11.8,5.1,18.4,10.6,7,4.8,8.5,3.8,18260.000000000000000,0.000000000000000,0.000000000000000
636.00000,17031500300,Census Tract 5003,709172.00000,0.00000,+41.6893150,-87.6053698,1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois",892,80,147,82,745,87,25.2,7.6,20.4,1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois",1844,255,895,128,949,193,7.2,5.7,6.7,6.4,7.6,6.7,4.9,3.4,9.1,7.3,0.9,2,6.6,4.7,6,4,7.1,9.3,5.8,2.8,35867.000000000000000,3.470342568600366,0.000096755863847
646.00000,17031530100,Census Tract 5301,649937.00000,0.00000,+41.6818522,-87.6179395,1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois",864,100,339,116,525,117,42.1,10.7,36.9,1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois",2977,535,1482,352,1495,328,9,3.1,11.1,5.1,7,3.9,9,4.4,10.9,4.4,7.1,6.8,8.1,2.9,11.2,4.4,4.9,3.4,9.4,4.3,4364.000000000000000,21.864300654426238,0.005010151387357
653.00000,17031530600,Census Tract 5306,966243.00000,67959.00000,+41.6700882,-87.6191458,1400000US17031530600,17031530600,"Census Tract 5306, Cook County, Illinois",1297,86,384,111,913,127,30.8,6,22.9,1400000US17031530600,17031530600,"Census Tract 5306, Cook County, Illinois",3817,362,1527,267,2290,267,7.9,2.8,6.9,4.6,8.5,3.1,8.4,2.9,10.7,7.8,6.9,3.1,6.3,2.2,7.7,4.1,5.3,3,11.7,3.1,11047.000000000000000,123.459087554459003,0.011175802258935
654.00000,17031540101,Census Tract 5401.01,3357356.00000,508398.00000,+41.6507203,-87.5993689,1400000US17031540101,17031540101,"Census Tract 5401.01, Cook County, Illinois",945,163,572,156,373,105,25.8,10.4,12.8,1400000US17031540101,17031540101,"Census Tract 5401.01, Cook County, Illinois",2534,630,888,307,1646,409,5.3,3.2,9.3,7.6,3.1,3.2,18.3,6.1,20.4,9.8,17.2,6.7,13.7,6.5,15.2,10.1,12.9,7.4,8,3.5,150929.000000000000000,0.000000000000000,0.000000000000000
655.00000,17031540102,Census Tract 5401.02,5297055.00000,0.00000,+41.6673300,-87.6054488,1400000US17031540102,17031540102,"Census Tract 5401.02, Cook County, Illinois",1094,95,675,128,419,109,25.8,5.9,11.3,1400000US17031540102,17031540102,"Census Tract 5401.02, Cook County, Illinois",3354,514,1283,277,2071,391,10.1,4.3,14.7,8.2,7.2,4.1,14.5,4.3,15.4,9.1,14.1,4.9,15.1,4.7,23.7,8.7,9.8,5.3,6.1,3.1,198537.000000000000000,27241.515576672631141,0.137211278384748
657.00000,17031550200,Census Tract 5502,5093940.00000,283388.00000,+41.6550974,-87.5648270,1400000US17031550200,17031550200,"Census Tract 5502, Cook County, Illinois",1091,29,25,28,1066,41,34.5,6.7,24,1400000US17031550200,17031550200,"Census Tract 5502, Cook County, Illinois",2726,220,1498,166,1228,146,3.4,2.3,6.1,4,0,2.6,9,3.4,14.7,6.5,2,3,10,4.8,8.1,4.9,12.3,6.3,6.6,3.4,106131.000000000000000,2960.027015012118682,0.027890314941083
1411.00000,17031838800,Census Tract 8388,17863250.00000,3802983.00000,+41.6834042,-87.5740611,1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",994,116,312,96,682,94,33.1,8.4,11.5,1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",3239,508,1359,322,1880,304,4.7,2.1,2.9,2.7,5.9,3.1,9.5,3.3,2.4,2.3,14.6,5,9.9,3,15,6.7,6.2,3.8,12,5.1,863035.000000000000000,49566.728862852221937,0.057433046009550
1281.00000,17031826401,Census Tract 8264.01,3000793.00000,246111.00000,+41.6389607,-87.5930136,1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois",1388,103,205,107,1183,137,27.4,6.2,24.9,1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois",4713,562,2175,309,2538,373,5.9,3.1,8.5,5.1,3.6,2.4,11.3,3.3,7.2,4.6,14.8,5.1,12.2,3,16.6,4.8,8.4,3.3,13.3,3,0.003823187735871,0.000000000000000,0.000000000000000
1283.00000,17031826500,Census Tract 8265,3535092.00000,57239.00000,+41.6319154,-87.6156118,1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois",2002,152,496,145,1506,195,31.1,6,29.8,1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois",6349,613,3058,416,3291,371,6.4,2.6,6.3,3.1,6.4,3.7,7.3,2.4,7.9,3.8,6.8,3.6,12.7,3.9,16.1,6.1,9.6,3.1,11.8,3.3,0.000001491238364,0.000000000000000,0.000000000000000
596.00000,17031440101,Census Tract 4401.01,377008.00000,0.00000,+41.7486271,-87.6014512,1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",1817,192,779,179,1038,217,26.1,6.9,19.4,1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",4245,576,1649,288,2596,417,11.4,5.2,13.2,7.9,10.3,4.7,5.9,3,5.8,5.2,5.9,3.4,8.7,3.6,8.2,4.8,9.1,4.7,5,2.5,19067.000000000000000,8015.553779125213623,0.420388827771816
598.00000,17031440201,Census Tract 4402.01,531538.00000,0.00000,+41.7482101,-87.6100746,1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",2491,188,788,196,1703,261,28.1,6.1,26.8,1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",5602,696,2063,460,3539,473,8.4,3.6,9.6,6.8,7.7,4.6,7,3.1,2.7,3,9.4,4.5,6.7,2.4,9.5,5.9,5.1,3,10.5,4,26896.000000000000000,5936.839350238442421,0.220733170368770
599.00000,17031440202,Census Tract 4402.02,781698.00000,0.00000,+41.7409599,-87.6097620,1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",1705,133,258,128,1447,184,44.2,6.8,47.3,1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",3313,398,1418,261,1895,243,1.4,1.6,1.1,1.6,1.6,2.7,5.9,4.7,6.7,9.8,5.3,4.5,7.3,3.6,9.5,4.9,5.6,4.4,8,2.8,39537.000000000000000,2567.152309568378314,0.064930376851263
770.00000,17031691300,Census Tract 6913,647447.00000,0.00000,+41.7546811,-87.6198472,1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois",1127,80,159,76,968,99,42.9,11.7,49.7,1400000US17031691300,17031691300,"Census Tract 6913, Cook County, Illinois",2893,456,1285,277,1608,276,6.6,4.4,11.4,7.9,2.7,2.9,3,2.4,2.5,2.5,3.5,3.8,5.6,3.5,6.6,6.3,4.7,3,8.1,3.8,32759.000000000000000,999.286043341539653,0.030504168116900
771.00000,17031691400,Census Tract 6914,656684.00000,0.00000,+41.7548455,-87.6101685,1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois",1448,124,222,101,1226,128,47.7,6.7,46.8,1400000US17031691400,17031691400,"Census Tract 6914, Cook County, Illinois",3512,506,1645,362,1867,275,7.1,3.5,8.3,6.3,6,3.3,3.4,2.2,4,2.8,2.9,2.3,5.2,2.6,6,3.6,4.4,3.1,11.5,4.5,33222.000000000000000,6303.342470601201057,0.189733985630040
527.00000,17031320400,Census Tract 3204,806329.00000,649677.00000,+41.8758170,-87.6172556,1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",220,57,0,119,220,57,45.5,21.7,,1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",558,294,237,124,321,185,0,5.7,0,12.8,0,9.6,0,5.7,0,12.8,0,9.6,0,5.7,0,12.8,0,9.6,12.2,13.5,65183.000000000000000,22306.360187680358649,0.342211315644882
528.00000,17031320600,Census Tract 3206,609069.00000,549336.00000,+41.8705542,-87.6165962,1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",2089,202,129,96,1960,212,9.8,3.3,0,1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",3333,381,1529,216,1804,299,3.5,1.4,1.6,2.6,5,3,1.3,1.6,1.1,2,1.5,2.4,0,1,0,2.1,0,1.8,4.3,3.6,47848.000000000000000,25136.195007915401220,0.525334287909952
1412.00000,17031839000,Census Tract 8390,516564.00000,0.00000,+41.8710422,-87.6314027,1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",2933,208,134,67,2799,214,21.5,3.7,78.4,1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",5499,830,2523,626,2976,419,4,2.9,2.2,2.1,5.5,4.7,1.8,1.6,1.1,1.6,2.4,2.6,0.3,0.5,0,1.3,0.5,0.9,10.2,9.2,26137.000000000000000,24360.124503612518311,0.932016853640912
1413.00000,17031839100,Census Tract 8391,1186141.00000,0.00000,+41.8810263,-87.6327465,1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",1487,164,28,31,1459,167,12.2,3.6,0,1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",2962,355,1740,267,1222,210,3.9,1.3,4,2.1,3.8,2.9,0.6,1,0,1.8,1.6,2.4,0,1.1,0,1.8,0,2.6,5.7,6.2,59993.000000000000000,28251.348597869277000,0.470910749551936
165.00000,17031030101,Census Tract 301.01,122359.00000,115695.00000,+41.9913475,-87.6550420,1400000US17031030101,17031030101,"Census Tract 301.01, Cook County, Illinois",2210,150,166,70,2044,149,24.8,5,33.1,1400000US17031030101,17031030101,"Census Tract 301.01, Cook County, Illinois",3795,455,1867,257,1928,272,7.7,3.3,7.9,4.8,7.5,4.1,2.6,2.1,0,1.7,5.1,4.2,2.6,1.9,2.8,3.1,2.3,2.8,2.9,1.9,12005.000000000000000,2204.331476496138748,0.183617782298720
169.00000,17031030200,Census Tract 302,666198.00000,0.00000,+41.9944414,-87.6652300,1400000US17031030200,17031030200,"Census Tract 302, Cook County, Illinois",2595,164,118,76,2477,189,21.3,5,22,1400000US17031030200,17031030200,"Census Tract 302, Cook County, Illinois",5797,589,2822,388,2975,406,3.9,1.7,4.6,2.8,3.3,2.3,2.3,1.6,2.4,2.3,2.3,2,4.3,2.1,3.6,2.3,4.9,2.9,5.9,2.3,33700.000000000000000,24322.086529493331909,0.721723635890010
172.00000,17031030500,Census Tract 305,618133.00000,0.00000,+41.9872260,-87.6649359,1400000US17031030500,17031030500,"Census Tract 305, Cook County, Illinois",2866,185,187,91,2679,189,16.5,4.1,7,1400000US17031030500,17031030500,"Census Tract 305, Cook County, Illinois",6837,837,3838,567,2999,448,6.9,3.2,9.1,4.1,4.2,3.3,4.7,2.3,6.9,3.8,2,2.2,4.3,2.5,2.2,2,7,4.2,3.9,1.8,31281.000000000000000,11657.960028633475304,0.372685017379031
173.00000,17031030601,Census Tract 306.01,142180.00000,110657.00000,+41.9888802,-87.6549042,1400000US17031030601,17031030601,"Census Tract 306.01, Cook County, Illinois",2019,159,340,119,1679,177,27.9,5.3,57.6,1400000US17031030601,17031030601,"Census Tract 306.01, Cook County, Illinois",3464,377,1627,235,1837,257,4.4,2.6,2.9,3.3,5.7,3.4,2.5,2,3.6,3.2,1.5,2.3,4,2.6,2.2,3.5,5.6,4.1,2.9,2,12791.000000000000000,1575.550379171273562,0.123176481836547
174.00000,17031030603,Census Tract 306.03,116000.00000,0.00000,+41.9854762,-87.6583979,1400000US17031030603,17031030603,"Census Tract 306.03, Cook County, Illinois",1354,150,85,47,1269,147,8.2,3.5,35.3,1400000US17031030603,17031030603,"Census Tract 306.03, Cook County, Illinois",2053,227,1143,201,910,219,0,1.6,0,2.8,0,3.5,6.9,2.3,9.6,4.9,3.5,5.5,0.2,1,0.3,1.7,0,3.5,4,3.6,5866.000000000000000,465.305825664880103,0.079322506932301
175.00000,17031030604,Census Tract 306.04,174699.00000,109054.00000,+41.9856608,-87.6525371,1400000US17031030604,17031030604,"Census Tract 306.04, Cook County, Illinois",1935,129,133,88,1802,158,23.5,6,17.3,1400000US17031030604,17031030604,"Census Tract 306.04, Cook County, Illinois",3091,385,1469,243,1622,318,4.9,2.9,0.8,1.3,8.7,5.1,0.2,0.4,0.4,0.8,0,2,0.5,0.8,0.7,1.7,0.2,0.5,3.5,3.1,14335.000000000000000,94.457879919259938,0.006589318445710
1458.00000,17031990000,Census Tract 9900,0.00000,1717092432.00000,+41.9739391,-87.4002947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000368372166415,0.000026985890094,0.073257136542762
176.00000,17031030701,Census Tract 307.01,69878.00000,0.00000,+41.9827453,-87.6579659,1400000US17031030701,17031030701,"Census Tract 307.01, Cook County, Illinois",969,32,29,43,940,47,21.7,9.8,62.1,1400000US17031030701,17031030701,"Census Tract 307.01, Cook County, Illinois",2065,450,1150,354,915,212,1,3.8,0,2.8,2.2,8.4,0,1.6,0,2.8,0,3.5,0,1.6,0,2.8,0,3.5,0,1.6,3546.000000000000000,5.679213054895289,0.001601582925802
179.00000,17031030706,Census Tract 307.06,395747.00000,186155.00000,+41.9804694,-87.6509792,1400000US17031030706,17031030706,"Census Tract 307.06, Cook County, Illinois",2333,142,165,83,2168,157,42.1,7.4,38.8,1400000US17031030706,17031030706,"Census Tract 307.06, Cook County, Illinois",3273,266,1466,252,1807,231,5.2,2.6,5.5,4.9,5,2.7,0.4,0.9,0.1,0.8,0.6,1.1,0.1,0.7,0.1,0.8,0.1,0.6,1.4,1.8,16730.000000000000000,0.000000000000000,0.000000000000000
159.00000,17031020701,Census Tract 207.01,591396.00000,0.00000,+41.9868915,-87.7036897,1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",644,58,87,61,557,68,48.4,12,66.7,1400000US17031020701,17031020701,"Census Tract 207.01, Cook County, Illinois",1928,309,827,184,1101,242,9.8,5.6,8.9,13.6,10.4,9.4,10.1,5.5,6.5,7.2,12.7,6.1,4.7,3.9,6.5,7.2,3.3,5,5,4.5,28363.000000000000000,0.000000000000000,0.000000000000000
161.00000,17031020801,Census Tract 208.01,655953.00000,0.00000,+41.9868081,-87.6944149,1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",1986,152,233,126,1753,211,33,8.6,63.1,1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",5841,782,2591,438,3250,483,10,3.4,10.6,5.2,9.5,4,5.7,2.9,7.3,5.6,4.4,3.4,6.2,2.3,6.4,3.6,6,3.3,4.2,2.3,33169.000000000000000,0.000000000000000,0.000000000000000
162.00000,17031020802,Census Tract 208.02,644017.00000,0.00000,+41.9940592,-87.6946306,1400000US17031020802,17031020802,"Census Tract 208.02, Cook County, Illinois",2115,165,359,132,1756,200,28,6.7,35.7,1400000US17031020802,17031020802,"Census Tract 208.02, Cook County, Illinois",6746,750,3091,519,3655,474,6.8,2.7,7.5,4.2,6.2,3.2,7.7,2.9,8.8,4.3,6.7,3,6.9,2.4,6.3,3.3,7.4,3.8,6.3,2.6,32591.000000000000000,0.000000000000000,0.000000000000000
163.00000,17031020901,Census Tract 209.01,484095.00000,2818.00000,+41.9950577,-87.6864264,1400000US17031020901,17031020901,"Census Tract 209.01, Cook County, Illinois",2043,138,278,140,1765,161,20.3,6.3,21.9,1400000US17031020901,17031020901,"Census Tract 209.01, Cook County, Illinois",6380,706,3600,452,2780,388,6.3,2.1,5.7,3.2,7.1,3.9,7.7,2.8,8.4,3.7,6.7,3.3,10.9,3,14.3,5.4,6.5,3.3,5.2,1.8,24627.000000000000000,358.853652126975987,0.014571553665772
193.00000,17031040100,Census Tract 401,1972512.00000,29163.00000,+41.9854807,-87.6829955,1400000US17031040100,17031040100,"Census Tract 401, Cook County, Illinois",1690,98,101,66,1589,105,22.6,5.1,0,1400000US17031040100,17031040100,"Census Tract 401, Cook County, Illinois",4140,359,2235,262,1905,197,4.2,1.9,2.8,1.7,5.8,3.5,4.4,1.5,5,2.5,3.7,1.9,5.3,2.2,8,3,2.1,2.1,3.6,1.5,101249.000000000000000,3204.368378624439174,0.031648395328590
195.00000,17031040202,Census Tract 402.02,588656.00000,0.00000,+41.9798549,-87.6940960,1400000US17031040202,17031040202,"Census Tract 402.02, Cook County, Illinois",2679,192,221,112,2458,206,29.2,5.4,63.8,1400000US17031040202,17031040202,"Census Tract 402.02, Cook County, Illinois",6723,595,3388,481,3335,359,7.3,2.8,8.7,3.9,5.9,3.5,4.9,2.2,7.5,3.7,2.4,2.1,6.3,2.2,5.3,2.6,7.4,3.5,4.3,1.9,29740.000000000000000,11.979916559479676,0.000402821673150
196.00000,17031040300,Census Tract 403,767449.00000,0.00000,+41.9768011,-87.7019748,1400000US17031040300,17031040300,"Census Tract 403, Cook County, Illinois",1031,100,34,32,997,107,38.5,7.9,100,1400000US17031040300,17031040300,"Census Tract 403, Cook County, Illinois",2598,333,1379,241,1219,155,8.7,3.2,11.7,5.7,5.4,3.1,5.1,2.2,3.5,2.2,7,3.5,5.2,4,6.2,5.4,3.9,4,6.2,3.1,32164.000000000000000,1195.388182459707423,0.037165407985938
494.00000,17031282700,Census Tract 2827,439298.00000,0.00000,+41.8713668,-87.6886812,1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",943,83,149,95,794,112,18.5,9.3,7.4,1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",2367,356,1274,230,1093,222,2.9,2.8,4.6,5.1,0.9,1.4,5.7,3.5,5.4,4.2,6,5.2,8.1,4.4,6.1,5.4,10.4,5.3,8.4,4.6,22221.000000000000000,6685.205716699361801,0.300850804045694
1403.00000,17031837400,Census Tract 8374,591450.00000,0.00000,+41.8759745,-87.6938013,1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",588,112,186,88,402,108,23.6,11,10.2,1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",1827,485,786,259,1041,292,8.2,4.8,11.1,7.9,6,4.6,13.1,6.5,11.5,8.6,14.4,8.1,8.2,3.9,10.3,5.8,6.5,6,14.4,7,29938.000000000000000,11809.214400351047516,0.394455688434466
1409.00000,17031838600,Census Tract 8386,246251.00000,0.00000,+41.8678233,-87.7008236,1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",457,65,182,102,275,123,16.2,12.5,15.4,1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",1612,563,753,309,859,355,9.4,6.6,8.9,10.2,9.9,4.7,11.3,9.5,16.1,19.1,7.1,4.9,4,3.8,3.9,5.2,4.1,4,23.6,10.1,12462.000000000000000,5384.709546178579330,0.432090318261802
1447.00000,17031843100,Census Tract 8431,980297.00000,32379.00000,+41.8626017,-87.6994529,1400000US17031843100,17031843100,"Census Tract 8431, Cook County, Illinois",636,97,316,112,320,107,35.5,15.5,22.2,1400000US17031843100,17031843100,"Census Tract 8431, Cook County, Illinois",2466,640,1108,251,1358,535,7.7,5.5,8,5.3,7.4,8.5,3.6,2.5,6,5.1,1.8,2.1,11.8,4.6,8.9,5.2,14.2,6.5,11.2,4.8,51207.000000000000000,8981.842289530515700,0.175402626389566
265.00000,17031080100,Census Tract 801,265784.00000,0.00000,+41.9075537,-87.6267897,1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois",3760,226,14,22,3746,224,41.8,4,100,1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois",5732,443,2251,285,3481,331,2,1.8,2.2,3,2,2.8,1.7,2.2,1.8,2.9,1.6,1.9,1.4,1.1,0,1.4,2.3,1.8,1.7,1.1,3960.000000000000000,105.739906518836634,0.026701996595666
266.00000,17031080201,Census Tract 802.01,135377.00000,0.00000,+41.9094976,-87.6310051,1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois",2430,184,45,74,2385,183,38.6,6.1,0,1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois",3506,364,1538,183,1968,301,1.6,1.6,1.9,1.9,1.4,1.6,1.4,1.4,0.5,1,2.1,2.6,2.7,2.7,2.1,2.2,3.1,3.6,2.7,2.7,5456.000000000000000,217.312523946080915,0.039830008054634
267.00000,17031080202,Census Tract 802.02,155255.00000,0.00000,+41.9058588,-87.6309008,1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois",2174,175,0,119,2174,175,27.5,4,,1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois",3040,314,1399,223,1641,261,0.8,1,1.7,2.1,0,2,1.3,1.1,1.2,1.4,1.4,1.7,0.8,0.8,0.8,1.5,0.7,1.2,1,1.8,0.000000000000000,0.000000000000000,
268.00000,17031080300,Census Tract 803,361488.00000,0.00000,+41.9074900,-87.6357986,1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois",2534,191,37,27,2497,193,17,6,21.6,1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois",4181,359,2152,273,2029,236,3.2,1.6,4.5,2.8,1.8,1.9,1.1,1.1,1.2,1.3,1.1,1.4,1.9,2,3.7,3.8,0,1.6,0.5,0.6,5919.000000000000000,181.667980103454340,0.030692343318712
270.00000,17031081000,Census Tract 810,298827.00000,0.00000,+41.9002655,-87.6321089,1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois",4477,218,439,140,4038,259,30.3,3.6,92.9,1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois",7487,648,3284,530,4203,506,1.4,1.3,1.2,1.3,1.5,2.2,0.1,0.4,0.2,1,0,0.8,0.3,0.5,0,1,0.5,0.8,6.3,1.8,0.000000000000000,0.000000000000000,
271.00000,17031081100,Census Tract 811,102983.00000,0.00000,+41.9002207,-87.6291049,1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois",2589,202,295,127,2294,223,16.3,4.9,14.6,1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois",3255,296,1632,266,1623,275,0.5,0.8,1,1.6,0,2,0,1,0,2,0,2,0.9,1,0.9,1.4,0.9,1.5,0.5,0.8,0.000000000000000,0.000000000000000,
